Time,tot_acc
2022/01/21 13:45:59.000,0.21949092378216775
2022/01/21 13:45:59.500,0.21207680355045375
2022/01/21 13:46:00.000,0.21258440310380253
2022/01/21 13:46:00.500,0.20600816377283868
2022/01/21 13:46:01.000,0.2047919954148599
2022/01/21 13:46:01.500,0.21048644939127506
2022/01/21 13:46:02.000,0.2176084870357772
2022/01/21 13:46:02.500,0.2005964519984116
2022/01/21 13:46:03.000,0.2023351890774316
2022/01/21 13:46:03.500,0.18917038870836847
2022/01/21 13:46:04.000,0.18631184291665412
2022/01/21 13:46:04.500,0.19791064441297132
2022/01/21 13:46:05.000,0.18522046828577016
2022/01/21 13:46:05.500,0.18979254421418212
2022/01/21 13:46:06.000,0.18439266088703204
2022/01/21 13:46:06.500,0.1772883197549909
2022/01/21 13:46:07.000,0.17935994433819386
2022/01/21 13:46:07.500,0.17541896995639655
2022/01/21 13:46:08.000,0.1706972777052991
2022/01/21 13:46:08.500,0.17197624301244446
2022/01/21 13:46:09.000,0.17286598180382395
2022/01/21 13:46:09.500,0.17241174756695005
2022/01/21 13:46:10.000,0.16587656184946686
2022/01/21 13:46:10.500,0.1624477931744631
2022/01/21 13:46:11.000,0.16042700558509468
2022/01/21 13:46:11.500,0.16526614147966384
2022/01/21 13:46:12.000,0.16485138819251718
2022/01/21 13:46:12.500,0.1733831623979447
2022/01/21 13:46:13.000,0.17080566314381965
2022/01/21 13:46:13.500,0.165485946150643
2022/01/21 13:46:14.000,0.16260471320044814
2022/01/21 13:46:14.500,0.16037041986977085
2022/01/21 13:46:15.000,0.2350614801216907
2022/01/21 13:46:15.500,0.26834501525101856
2022/01/21 13:46:16.000,0.4348639129175931
2022/01/21 13:46:16.500,0.5426042587933957
2022/01/21 13:46:17.000,0.7165240377831018
2022/01/21 13:46:17.500,0.8521537148103441
2022/01/21 13:46:18.000,0.8325189196474756
2022/01/21 13:46:18.500,0.6439350318201515
2022/01/21 13:46:19.000,0.5618783613790445
2022/01/21 13:46:19.500,0.4645681931708197
2022/01/21 13:46:20.000,0.30520255716654804
2022/01/21 13:46:20.500,0.2315229956453476
2022/01/21 13:46:21.000,0.19381546078164147
2022/01/21 13:46:21.500,0.219724937990082
2022/01/21 13:46:22.000,0.2504727794891093
2022/01/21 13:46:22.500,0.2546606827662409
2022/01/21 13:46:23.000,0.304531777522478
2022/01/21 13:46:23.500,0.3656121025163993
2022/01/21 13:46:24.000,0.4153425855122492
2022/01/21 13:46:24.500,0.5597074726842359
2022/01/21 13:46:25.000,0.4308824258913329
2022/01/21 13:46:25.500,0.5954458226552546
2022/01/21 13:46:26.000,0.5358515919440755
2022/01/21 13:46:26.500,0.5815027769330372
2022/01/21 13:46:27.000,0.5174002169355942
2022/01/21 13:46:27.500,0.5137228471579476
2022/01/21 13:46:28.000,0.4841364009501868
2022/01/21 13:46:28.500,0.4944995024769721
2022/01/21 13:46:29.000,0.4174577745089915
2022/01/21 13:46:29.500,0.434081442413936
2022/01/21 13:46:30.000,0.6408080350315529
2022/01/21 13:46:30.500,0.9279923871133752
2022/01/21 13:46:31.000,0.9643689206786996
2022/01/21 13:46:31.500,0.9805771631106854
2022/01/21 13:46:32.000,0.7401994074335645
2022/01/21 13:46:32.500,0.5349099884675914
2022/01/21 13:46:33.000,0.4981490994160283
2022/01/21 13:46:33.500,0.4045996036732152
2022/01/21 13:46:34.000,0.3697608074755896
2022/01/21 13:46:34.500,0.32965342432999106
2022/01/21 13:46:35.000,0.40889940992865226
2022/01/21 13:46:35.500,0.535905590617118
2022/01/21 13:46:36.000,0.5505079272063209
2022/01/21 13:46:36.500,0.5344286209705718
2022/01/21 13:46:37.000,0.44930445045981904
2022/01/21 13:46:37.500,0.4214107174264717
2022/01/21 13:46:38.000,0.42965746535001575
2022/01/21 13:46:38.500,0.40379362162748095
2022/01/21 13:46:39.000,0.4065529482244594
2022/01/21 13:46:39.500,0.6844344603699796
2022/01/21 13:46:40.000,0.7652023983659486
2022/01/21 13:46:40.500,0.7482057663364178
2022/01/21 13:46:41.000,0.6348606589740776
2022/01/21 13:46:41.500,0.7194329379699475
2022/01/21 13:46:42.000,0.536475530593894
2022/01/21 13:46:42.500,0.4616675843774963
2022/01/21 13:46:43.000,0.3517713559956239
2022/01/21 13:46:43.500,0.2902117751302036
2022/01/21 13:46:44.000,0.2860646657051514
2022/01/21 13:46:44.500,0.33744712489926343
2022/01/21 13:46:45.000,0.5140204107212086
2022/01/21 13:46:45.500,0.5819642631490198
2022/01/21 13:46:46.000,0.4940509962281222
2022/01/21 13:46:46.500,0.4635499850685443
2022/01/21 13:46:47.000,0.4738515719252179
2022/01/21 13:46:47.500,0.2793547657799091
2022/01/21 13:46:48.000,0.26727262612171865
2022/01/21 13:46:48.500,0.39902256358053934
2022/01/21 13:46:49.000,0.3998243836411181
2022/01/21 13:46:49.500,0.4122241521737296
2022/01/21 13:46:50.000,0.3718529697528312
2022/01/21 13:46:50.500,0.3406814614918852
2022/01/21 13:46:51.000,0.29329893339731056
2022/01/21 13:46:51.500,0.3485458965871291
2022/01/21 13:46:52.000,0.3644082028275433
2022/01/21 13:46:52.500,0.611855109034865
