segment start,segement end,average riding comfort,acoustic comfort,thermal comfort,air quality/ventilation,acceleration & braking,vibration,jerks/shaking,crowdedness,participant id,line
Waterloo,Bank,1,1,4,4,3,2,2,1,10,Waterloo & City
