Timestamps,spl
1643286996.7084978,48.525814290702215
1643286997.2084978,48.667165160203545
1643286997.7084978,49.28952694952769
1643286998.2084978,47.10149554417504
1643286998.7084978,46.3915642777623
1643286999.2084978,46.65575477187882
1643286999.7084978,46.16967179038097
1643287000.2084978,46.314780132604966
1643287000.7084978,54.87080268664998
1643287001.2084978,49.53077718930153
1643287001.7084978,46.57003346702197
1643287002.2084978,46.45653121215709
1643287002.7084978,46.14611156059979
1643287003.2084978,46.29238685444666
1643287003.7084978,46.24475542539339
1643287004.2084978,46.53851204811423
1643287004.7084978,47.760398181345586
1643287005.2084978,48.1613918432737
1643287005.7084978,50.483319070837716
1643287006.2084978,49.924486085440535
1643287006.7084978,50.44981583590611
1643287007.2084978,51.99520140793184
1643287007.7084978,54.37083583975958
1643287008.2084978,56.31548825391549
1643287008.7084978,59.09970047717607
1643287009.2084978,57.89418831121747
1643287009.7084978,58.53645928408636
1643287010.2084978,59.704641935716865
1643287010.7084978,61.05553911483471
1643287011.2084978,62.053592104607034
1643287011.7084978,62.14043368733541
1643287012.2084978,61.71675577172131
1643287012.7084978,62.602068740955005
1643287013.2084978,63.137689708178286
1643287013.7084978,63.28518942567515
1643287014.2084978,62.370689440107896
1643287014.7084978,63.3860272596569
1643287015.2084978,63.80668228861066
1643287015.7084978,62.49915065872272
1643287016.2084978,63.134904496925266
1643287016.7084978,62.2795719293548
1643287017.2084978,59.571424994515795
1643287017.7084978,56.713553215946774
1643287018.2084978,57.05127186019738
1643287018.7084978,55.475649160378
1643287019.2084978,51.92941643286399
1643287019.7084978,51.70497046073937
1643287020.2084978,50.11654512151978
1643287020.7084978,48.56622866122349
1643287021.2084978,48.59089089014098
1643287021.7084978,49.47326444233442
1643287022.2084978,41.96186295172403
1643287022.7084978,40.91614345382842
1643287023.2084978,43.283270114838466
1643287023.7084978,42.34474637487352
1643287024.2084978,40.03691886089966
1643287024.7084978,41.01163361924217
1643287025.2084978,42.67950420290157
1643287025.7084978,47.39104890616085
1643287026.2084978,46.32194810044044
1643287026.7084978,43.442806296603436
1643287027.2084978,39.306246040250244
1643287027.7084978,40.122881396649845
1643287028.2084978,47.614422787469195
1643287028.7084978,45.92202376608825
1643287029.2084978,44.3565582482166
1643287029.7084978,39.834198293169855
1643287030.2084978,42.0225001137339
1643287030.7084978,42.48682837020192
1643287031.2084978,41.38735303907136
1643287031.7084978,41.457528702584966
1643287032.2084978,43.1099231985813
1643287032.7084978,40.157174385489014
1643287033.2084978,36.3834866809922
1643287033.7084978,39.08390185650862
1643287034.2084978,43.98716368225132
1643287034.7084978,36.30998734127347
1643287035.2084978,37.3460643060369
1643287035.7084978,41.95318346692724
1643287036.2084978,38.59552082639521
1643287036.7084978,48.17382756155672
1643287037.2084978,43.62043391816378
1643287037.7084978,34.60930652315497
1643287038.2084978,39.82898796996891
1643287038.7084978,40.27128566875116
1643287039.2084978,41.22226955962675
1643287039.7084978,50.54725894875035
1643287040.2084978,45.61307353486547
1643287040.7084978,43.08858143936158
1643287041.2084978,42.62005750860334
1643287041.7084978,44.05543843981047
1643287042.2084978,50.8156612000531
1643287042.7084978,38.672003239625106
1643287043.2084978,32.177163674474755
1643287043.7084978,40.531695961035865
1643287044.2084978,33.88185441914384
1643287044.7084978,39.75727104796991
1643287045.2084978,44.85389580047906
1643287045.7084978,32.896849415927306
1643287046.2084978,37.05492396926401
1643287046.7084978,34.619700630636615
1643287047.2084978,30.5028695674932
1643287047.7084978,43.49645338623191
1643287048.2084978,38.48732819565802
1643287048.7084978,32.58063860894474
1643287049.2084978,30.80492010544634
1643287049.7084978,39.38234914288027
1643287050.2084978,36.37676979184872
1643287050.7084978,38.24254546673419
1643287051.2084978,38.731912045112466
1643287051.7084978,34.064217253062466
1643287052.2084978,29.970221605177837
1643287052.7084978,32.18388376142894
1643287053.2084978,33.41199470205143
1643287053.7084978,33.18747329436552
1643287054.2084978,39.15339577808125
1643287054.7084978,43.71220029757569
1643287055.2084978,35.446839060460235
1643287055.7084978,30.627119608688908
1643287056.2084978,37.07825015931613
1643287056.7084978,37.76243429652823
1643287057.2084978,33.253304149657055
1643287057.7084978,32.070235501005655
1643287058.2084978,30.214531056091793
1643287058.7084978,31.736194524382586
1643287059.2084978,25.916912104613708
1643287059.7084978,35.94636098700703
1643287060.2084978,39.11894548796698
1643287060.7084978,45.46373811723549
1643287061.2084978,36.00608807205998
1643287061.7084978,45.683206754651835
1643287062.2084978,41.852650195726795
1643287062.7084978,40.14207553309415
1643287063.2084978,42.36367807890032
1643287063.7084978,40.60649177825334
1643287064.2084978,40.86276175116703
1643287064.7084978,41.233483326396346
1643287065.2084978,37.58725030404213
1643287065.7084978,36.523828112855924
1643287066.2084978,33.225361203232126
1643287066.7084978,33.21737283933466
1643287067.2084978,33.95281774442344
1643287067.7084978,32.53538048141242
1643287068.2084978,32.277108430620096
1643287068.7084978,33.826005146686015
1643287069.2084978,33.08196660167284
1643287069.7084978,32.78901855817465
1643287070.2084978,34.04563885364031
1643287070.7084978,32.853074688222
1643287071.2084978,36.939237799751936
1643287071.7084978,37.20343075783314
1643287072.2084978,35.749222851434176
1643287072.7084978,35.55993287251998
1643287073.2084978,33.132524068052206
1643287073.7084978,35.95794286271913
1643287074.2084978,34.41923586723281
1643287074.7084978,33.42973592124909
1643287075.2084978,33.66693251690795
1643287075.7084978,33.861389685848245
1643287076.2084978,32.273353543351675
1643287076.7084978,34.87665491624014
1643287077.2084978,32.670870338506546
1643287077.7084978,31.982542125216813
1643287078.2084978,31.2426124126017
1643287078.7084978,31.43263908164775
1643287079.2084978,32.18917577945441
1643287079.7084978,31.479602256329706
1643287080.2084978,30.305311916224625
1643287080.7084978,28.971063454624417
1643287081.2084978,31.400047753623035
1643287081.7084978,32.09165620593179
1643287082.2084978,30.28937738354469
1643287082.7084978,32.24251522686079
1643287083.2084978,31.47025269688234
1643287083.7084978,27.923869307849312
1643287084.2084978,27.88485534574524
1643287084.7084978,31.06958346291243
1643287085.2084978,27.577571565472184
1643287085.7084978,26.887585115682178
1643287086.2084978,27.812649686850733
1643287086.7084978,25.262710594666164
1643287087.2084978,25.764372236546464
1643287087.7084978,30.496876506426524
1643287088.2084978,38.10419846927121
1643287088.7084978,37.23419567157826
1643287089.2084978,37.173606729197964
1643287089.7084978,34.912288677453446
1643287090.2084978,31.57256856691727
1643287090.7084978,39.5159745784693
1643287091.2084978,40.16761037642071
1643287091.7084978,42.21017713693234
1643287092.2084978,37.527045548842416
1643287092.7084978,35.32206135429425
1643287093.2084978,33.065948792478395
1643287093.7084978,27.02328603505491
1643287094.2084978,25.607121057646275
1643287094.7084978,29.06018216658789
1643287095.2084978,26.300098015200003
1643287095.7084978,26.770382463580457
1643287096.2084978,31.69539838710986
1643287096.7084978,33.075381688179675
1643287097.2084978,25.75558808583142
1643287097.7084978,25.258192064009727
1643287098.2084978,25.918608218485918
1643287098.7084978,26.37434496777738
1643287099.2084978,28.614914440376218
1643287099.7084978,25.698000531152054
1643287100.2084978,26.013231294523987
1643287100.7084978,40.71600694337256
1643287101.2084978,37.44896917554005
1643287101.7084978,32.74759592691821
1643287102.2084978,30.719299439975558
1643287102.7084978,29.348548808520214
1643287103.2084978,28.79565501854457
1643287103.7084978,40.31216077470176
1643287104.2084978,42.21457723361397
1643287104.7084978,35.458782648776044
1643287105.2084978,36.812574021002305
1643287105.7084978,38.38684181503672
1643287106.2084978,36.332136107319045
1643287106.7084978,28.274839303291447
1643287107.2084978,32.41717427759849
1643287107.7084978,45.788124066944874
1643287108.2084978,41.62180199848635
1643287108.7084978,42.714409390653195
1643287109.2084978,41.61998331165212
1643287109.7084978,35.67834480193422
1643287110.2084978,41.074494767090115
1643287110.7084978,44.39380777678714
1643287111.2084978,45.587937952857985
1643287111.7084978,41.752755043445624
1643287112.2084978,38.2228568479214
1643287112.7084978,32.04073478801283
1643287113.2084978,43.93452199815712
1643287113.7084978,45.187130141979786
1643287114.2084978,41.311689204826756
1643287114.7084978,42.346636081930455
1643287115.2084978,42.70588996534684
1643287115.7084978,40.32186537464909
1643287116.2084978,42.06482830612869
1643287116.7084978,42.611643472980816
1643287117.2084978,38.19863551921263
1643287117.7084978,40.02660489961936
1643287118.2084978,41.01444247466844
1643287118.7084978,40.828232752084226
1643287119.2084978,43.62843359442881
1643287119.7084978,41.763888148187256
1643287120.2084978,41.784301625168254
1643287120.7084978,35.22976237712816
1643287121.2084978,35.11773309397729
1643287121.7084978,34.60320114790664
1643287122.2084978,37.06447813063345
1643287122.7084978,34.933381975804444
1643287123.2084978,35.02076827702606
1643287123.7084978,35.56212540483324
1643287124.2084978,38.29273727162639
1643287124.7084978,40.732907079598085
1643287125.2084978,38.332000516781875
1643287125.7084978,37.57805584681076
1643287126.2084978,38.29616213114718
1643287126.7084978,39.96876462100472
1643287127.2084978,39.405532230440706
1643287127.7084978,40.554126436953815
1643287128.2084978,40.39035022498063
1643287128.7084978,42.06319353756108
1643287129.2084978,41.70621945323166
1643287129.7084978,42.80947977232069
1643287130.2084978,42.19142870644849
1643287130.7084978,42.835835862622226
1643287131.2084978,43.64090354614281
1643287131.7084978,48.507582079399256
1643287132.2084978,47.95381275412859
1643287132.7084978,45.621905330488055
1643287133.2084978,48.778673752042906
1643287133.7084978,48.86104015219014
1643287134.2084978,49.79586368946082
1643287134.7084978,47.892258910794226
1643287135.2084978,48.31063390702661
1643287135.7084978,48.82868224119589
1643287136.2084978,48.95060581666269
1643287136.7084978,47.99437238508001
1643287137.2084978,51.15549844911904
1643287137.7084978,50.50572608479711
1643287138.2084978,50.27957549531552
1643287138.7084978,51.317909526420394
1643287139.2084978,51.02516884996082
1643287139.7084978,51.23829324811025
1643287140.2084978,51.04938542486985
1643287140.7084978,51.362487668691344
1643287141.2084978,51.54555192490631
1643287141.7084978,50.94764731890021
1643287142.2084978,49.90943414821292
1643287142.7084978,50.55908363149364
1643287143.2084978,51.9984092051818
1643287143.7084978,54.19977696446469
1643287144.2084978,52.042323564339604
1643287144.7084978,54.259866051644806
1643287145.2084978,53.002596253296524
1643287145.7084978,48.38297691082542
1643287146.2084978,48.66205115507259
1643287146.7084978,49.574585282160776
1643287147.2084978,48.94944752356453
1643287147.7084978,48.394523646117236
1643287148.2084978,48.0578014218177
1643287148.7084978,47.41611133593213
1643287149.2084978,47.11802343176234
1643287149.7084978,47.489474398640375
1643287150.2084978,46.28606548294363
1643287150.7084978,46.9322450827627
1643287151.2084978,46.71555201307428
1643287151.7084978,47.3000182009655
1643287152.2084978,46.697706932719925
1643287152.7084978,48.00761997608076
1643287153.2084978,45.24547974326118
1643287153.7084978,45.936514768928475
1643287154.2084978,45.76166004681849
1643287154.7084978,43.56444233344115
1643287155.2084978,40.71161691217567
1643287155.7084978,37.34879380198021
1643287156.2084978,36.328306482084045
1643287156.7084978,38.7244963723397
1643287157.2084978,41.36527017085716
1643287157.7084978,44.123161347306386
1643287158.2084978,35.689731786962305
1643287158.7084978,40.7271391684296
1643287159.2084978,40.84847585800253
1643287159.7084978,41.41818891578289
1643287160.2084978,41.38254081404094
1643287160.7084978,41.390045664672044
1643287161.2084978,46.72350905040925
1643287161.7084978,51.23235273081299
1643287162.2084978,49.66251747406261
1643287162.7084978,46.95729708426231
1643287163.2084978,50.926702708136254
1643287163.7084978,46.93412476500701
1643287164.2084978,33.8131038373683
1643287164.7084978,44.36537376253006
1643287165.2084978,39.53579793870159
1643287165.7084978,44.634585399278684
1643287166.2084978,36.06465886656749
1643287166.7084978,30.867151651268845
1643287167.2084978,38.42341834204031
1643287167.7084978,39.837218451694625
1643287168.2084978,34.81333009284036
1643287168.7084978,34.38718314456992
1643287169.2084978,32.215766429483466
1643287169.7084978,39.14942671386697
1643287170.2084978,42.44430670850707
1643287170.7084978,39.15019809422553
1643287171.2084978,40.668683513746245
1643287171.7084978,36.85907302783873
1643287172.2084978,40.12887999731028
1643287172.7084978,34.41082745380602
1643287173.2084978,37.437387261506146
1643287173.7084978,36.930985808567414
1643287174.2084978,35.93371612699192
1643287174.7084978,35.90022917558392
1643287175.2084978,46.923203396604876
1643287175.7084978,41.55395681112754
1643287176.2084978,32.19179028515435
1643287176.7084978,32.524279822443035
1643287177.2084978,42.04943442042373
1643287177.7084978,39.89188864878876
1643287178.2084978,50.78153680739709
1643287178.7084978,47.57289033055263
1643287179.2084978,46.08044436687405
1643287179.7084978,41.77956537375741
1643287180.2084978,45.73983107808489
1643287180.7084978,36.68792412745508
1643287181.2084978,33.524041923547856
1643287181.7084978,39.42502956605503
1643287182.2084978,37.0739086769936
1643287182.7084978,37.648329926645474
1643287183.2084978,43.425456005101246
1643287183.7084978,43.64245197546094
1643287184.2084978,43.64734461211165
1643287184.7084978,42.67411609502371
1643287185.2084978,44.50137653871556
1643287185.7084978,46.13090762522012
1643287186.2084978,51.04016762504029
1643287186.7084978,48.533017139638886
1643287187.2084978,45.63903048697797
1643287187.7084978,48.2350691783348
1643287188.2084978,53.06002565095061
1643287188.7084978,49.4512688407497
1643287189.2084978,48.489316892084844
1643287189.7084978,49.55122545311458
1643287190.2084978,50.189001579700225
1643287190.7084978,51.020261748873445
1643287191.2084978,51.41079745224037
1643287191.7084978,54.037917817973735
1643287192.2084978,51.97825295930358
1643287192.7084978,51.762917153180155
1643287193.2084978,55.981150994598394
1643287193.7084978,53.710651221092874
1643287194.2084978,56.6475454655451
1643287194.7084978,55.30692934309093
1643287195.2084978,56.719671319388304
1643287195.7084978,57.11642762229893
1643287196.2084978,56.489005648254455
1643287196.7084978,54.3915836278488
1643287197.2084978,55.36083865662124
1643287197.7084978,56.424031552171186
1643287198.2084978,56.27761974671099
1643287198.7084978,56.22634817045443
1643287199.2084978,59.07053106510739
1643287199.7084978,55.85723894101268
1643287200.2084978,58.72095577984886
1643287200.7084978,57.377043914770674
1643287201.2084978,56.3932688092197
1643287201.7084978,57.63858232965949
1643287202.2084978,57.25229657095405
1643287202.7084978,58.20645289570635
1643287203.2084978,58.468410633473525
1643287203.7084978,58.77589756748941
1643287204.2084978,59.65653075520152
1643287204.7084978,56.79428680914718
1643287205.2084978,57.42628482504194
1643287205.7084978,54.887345575134965
1643287206.2084978,57.36353381394204
1643287206.7084978,58.51177198153444
1643287207.2084978,56.303091880425896
1643287207.7084978,59.7757077599449
1643287208.2084978,57.0127900871743
1643287208.7084978,58.12892847755307
1643287209.2084978,58.82880214916746
1643287209.7084978,57.303493908809486
1643287210.2084978,58.012818160086205
1643287210.7084978,55.49934219003837
1643287211.2084978,56.19559622667276
1643287211.7084978,55.13219122682531
1643287212.2084978,56.18702535331474
1643287212.7084978,55.76456437328876
1643287213.2084978,56.890698849036255
1643287213.7084978,58.526372207121376
1643287214.2084978,58.214588730181624
1643287214.7084978,59.04418499632821
1643287215.2084978,58.14455928640741
1643287215.7084978,57.328502007103644
1643287216.2084978,58.06701581119589
1643287216.7084978,60.1177361253109
1643287217.2084978,58.49098645883197
1643287217.7084978,57.87342487830507
1643287218.2084978,57.64357886419357
1643287218.7084978,56.5824899773972
1643287219.2084978,59.948840274677444
1643287219.7084978,57.17484307651278
1643287220.2084978,57.71771948922956
1643287220.7084978,57.58529446146049
1643287221.2084978,56.55802473005785
1643287221.7084978,58.37441668756634
1643287222.2084978,57.48757053233682
1643287222.7084978,57.83925858567815
1643287223.2084978,58.00724692108389
1643287223.7084978,57.72115586726264
1643287224.2084978,57.1893750016589
1643287224.7084978,58.21306954676671
1643287225.2084978,57.05182731184746
1643287225.7084978,57.04523632106858
1643287226.2084978,57.545965888471656
1643287226.7084978,57.42880821519591
1643287227.2084978,57.85288972051495
1643287227.7084978,57.622006061567845
1643287228.2084978,61.24633393978158
1643287228.7084978,58.969191569458296
1643287229.2084978,58.19442357431596
1643287229.7084978,59.00652579860515
1643287230.2084978,56.90447988209041
1643287230.7084978,59.39256631805335
1643287231.2084978,58.77476415302996
1643287231.7084978,63.49211687534943
1643287232.2084978,60.23454393591074
1643287232.7084978,61.03760064336153
1643287233.2084978,59.8380817152577
1643287233.7084978,59.244738760410954
1643287234.2084978,58.98737060709003
1643287234.7084978,58.187412745844874
1643287235.2084978,60.798424468973494
1643287235.7084978,58.24213357569122
1643287236.2084978,59.871431385228014
1643287236.7084978,60.036529862108026
1643287237.2084978,60.682156333643306
1643287237.7084978,61.984166594461186
1643287238.2084978,61.16524213228532
1643287238.7084978,62.55447137154842
1643287239.2084978,63.31235661183437
1643287239.7084978,60.65049553059722
1643287240.2084978,60.08815803882332
1643287240.7084978,59.55871176210374
1643287241.2084978,59.69163520866261
1643287241.7084978,61.83931350347564
1643287242.2084978,60.37943087081615
1643287242.7084978,61.8920418401576
1643287243.2084978,58.541366225337015
1643287243.7084978,58.01584696016156
1643287244.2084978,57.77592840582335
1643287244.7084978,57.57832222496762
1643287245.2084978,58.17829605674413
1643287245.7084978,57.07372260435649
1643287246.2084978,56.81122996986053
1643287246.7084978,56.45009429882742
1643287247.2084978,58.48835638637573
1643287247.7084978,56.81218882097143
1643287248.2084978,55.79598812693265
1643287248.7084978,57.8514195256241
1643287249.2084978,59.43873598315105
1643287249.7084978,61.0142418607922
1643287250.2084978,54.58119424149225
1643287250.7084978,54.493440029464296
1643287251.2084978,51.13579719447993
1643287251.7084978,48.725940715580194
1643287252.2084978,46.12045005906906
1643287252.7084978,45.98997568810698
1643287253.2084978,44.92145817689129
1643287253.7084978,46.31870110893683
1643287254.2084978,44.13427511809245
1643287254.7084978,44.47746501268371
1643287255.2084978,43.73552175911641
1643287255.7084978,42.90893949628543
1643287256.2084978,41.98471517145312
1643287256.7084978,42.98941442966496
1643287257.2084978,41.44848914516707
1643287257.7084978,42.256045316628864
1643287258.2084978,44.063363056032884
1643287258.7084978,42.54286120043735
1643287259.2084978,42.18345495095528
1643287259.7084978,41.11713082047878
1643287260.2084978,39.58287193110033
1643287260.7084978,44.562250227384496
1643287261.2084978,42.57642459878343
1643287261.7084978,42.54160092255864
1643287262.2084978,39.7386213554361
1643287262.7084978,42.54547548604632
1643287263.2084978,40.432861477586016
1643287263.7084978,41.06942164017655
1643287264.2084978,40.7097171583802
1643287264.7084978,40.32371229991705
1643287265.2084978,40.313952144009846
1643287265.7084978,41.06265366693479
1643287266.2084978,40.4105296776452
1643287266.7084978,41.14197947550516
1643287267.2084978,41.70284831787151
