Timestamps,spl
1645016101.506321,45.551682854310215
1645016102.006321,51.2970010577653
1645016102.506321,51.02690580219357
1645016103.006321,49.993783160262204
1645016103.506321,49.66220518469122
1645016104.006321,49.82624781640253
1645016104.506321,49.879899094187905
1645016105.006321,49.82682116156404
1645016105.506321,50.617428687632895
1645016106.006321,49.727928176935436
1645016106.506321,47.418971942308865
1645016107.006321,48.686930585338175
1645016107.506321,50.14230870303383
1645016108.006321,48.73528191953581
1645016108.506321,48.864369274495544
1645016109.006321,48.85748707799995
1645016109.506321,48.10668779367013
1645016110.006321,49.21457121700398
1645016110.506321,50.16757751009268
1645016111.006321,51.14028173309863
1645016111.506321,50.58759828087323
1645016112.006321,47.734669518708735
1645016112.506321,50.57345804574432
1645016113.006321,50.2630007308355
1645016113.506321,50.46097891101816
1645016114.006321,51.411895667065274
1645016114.506321,50.020592748032385
1645016115.006321,47.80710795002305
1645016115.506321,49.66368239281184
1645016116.006321,44.48236577884573
1645016116.506321,43.596929323191695
1645016117.006321,50.352841607990484
1645016117.506321,51.10376041441911
1645016118.006321,47.42444614325134
1645016118.506321,49.45713965810792
1645016119.006321,48.25007401777573
1645016119.506321,46.091976689926774
1645016120.006321,52.789861458178876
1645016120.506321,45.792317129314085
1645016121.006321,48.69385574608776
1645016121.506321,48.85468339268938
1645016122.006321,48.509876505229826
1645016122.506321,48.826458869641854
1645016123.006321,50.860844560273456
1645016123.506321,44.813247214012904
1645016124.006321,52.33240165131889
1645016124.506321,50.125920590157996
1645016125.006321,55.46547812834002
1645016125.506321,47.80730964851927
1645016126.006321,53.81485467578156
1645016126.506321,51.03852290949202
1645016127.006321,54.54005540832263
1645016127.506321,52.48825881701694
1645016128.006321,55.19698647209916
1645016128.506321,48.44418393048134
1645016129.006321,49.20113063372081
1645016129.506321,50.051743784871306
1645016130.006321,51.141346722282925
1645016130.506321,51.534513292680614
1645016131.006321,50.95511966714179
1645016131.506321,53.15959736111458
1645016132.006321,50.72715823072397
1645016132.506321,46.67747589419402
1645016133.006321,47.87285536563249
1645016133.506321,52.80893452318189
1645016134.006321,50.442833143854855
1645016134.506321,49.19548093532238
1645016135.006321,46.76467443760299
1645016135.506321,50.707870420038226
1645016136.006321,52.04554223219131
1645016136.506321,52.19323524989433
1645016137.006321,47.79121841488858
1645016137.506321,49.17828776128651
1645016138.006321,48.89051829844005
1645016138.506321,48.51202334138086
1645016139.006321,51.29265452841474
1645016139.506321,45.87768223883123
1645016140.006321,48.31369896355957
1645016140.506321,49.51769469677214
1645016141.006321,45.83458863953233
1645016141.506321,51.09239148613277
1645016142.006321,50.13885463333475
1645016142.506321,47.213291696368884
1645016143.006321,45.72880223732489
1645016143.506321,44.20033857728946
1645016144.006321,43.05367443762876
1645016144.506321,43.61439096651934
1645016145.006321,46.788659536624735
1645016145.506321,52.0663972838706
1645016146.006321,45.817279236176844
1645016146.506321,41.59214597259826
1645016147.006321,43.17933105034058
1645016147.506321,40.922102173725875
1645016148.006321,43.929722695881615
1645016148.506321,42.03648928563754
1645016149.006321,51.02015939892098
1645016149.506321,42.48646783184351
1645016150.006321,42.87109558377594
1645016150.506321,43.82516561977986
1645016151.006321,43.215347090710495
1645016151.506321,43.10421300827207
1645016152.006321,43.69270915050001
1645016152.506321,47.14150806249289
1645016153.006321,49.17210684605563
1645016153.506321,49.04597991323533
1645016154.006321,45.11560086298621
1645016154.506321,45.12196406151677
1645016155.006321,42.806952307110784
1645016155.506321,45.678057598411854
1645016156.006321,43.87272946806551
1645016156.506321,41.801626145733984
1645016157.006321,43.52590629046509
1645016157.506321,43.13361374674943
1645016158.006321,40.15831176283618
1645016158.506321,42.51250768363904
1645016159.006321,43.62712648827236
1645016159.506321,48.5735056955368
1645016160.006321,46.69704902632479
1645016160.506321,44.02066552840701
1645016161.006321,41.67549140013199
1645016161.506321,37.62887028291446
1645016162.006321,39.31647507190474
1645016162.506321,40.490258870152964
1645016163.006321,40.76398024289584
1645016163.506321,51.700409503622225
1645016164.006321,49.944314330242364
1645016164.506321,40.65216860926263
1645016165.006321,40.746031574196294
1645016165.506321,45.340774660452425
1645016166.006321,47.03084503642002
1645016166.506321,38.59072412073186
1645016167.006321,36.802138389411425
1645016167.506321,43.41631645760451
1645016168.006321,36.466668526463415
1645016168.506321,34.29736606495794
1645016169.006321,33.89301128103026
1645016169.506321,33.05366196176118
1645016170.006321,35.21746821840415
1645016170.506321,38.270769201772275
1645016171.006321,39.57859751841434
1645016171.506321,36.44637682416299
1645016172.006321,38.39450461410924
1645016172.506321,35.6652811250972
1645016173.006321,35.02866327492849
1645016173.506321,35.50463071385487
1645016174.006321,35.98655943696609
1645016174.506321,36.65991296254609
1645016175.006321,41.14425150595234
1645016175.506321,40.24690691352957
1645016176.006321,38.66966570332821
1645016176.506321,36.12827452897578
1645016177.006321,37.90438555683363
1645016177.506321,40.17826436737071
1645016178.006321,41.34472372462919
1645016178.506321,39.103626569973144
1645016179.006321,35.235238794326854
1645016179.506321,36.57163125045969
1645016180.006321,36.6062716301078
1645016180.506321,34.7119535439973
1645016181.006321,34.63733021082323
1645016181.506321,35.423826317887524
1645016182.006321,34.88165836080014
1645016182.506321,36.149013824758306
1645016183.006321,35.67041633038026
1645016183.506321,38.445748724826124
1645016184.006321,35.958548568176596
1645016184.506321,35.36877996456264
1645016185.006321,36.00448481868488
1645016185.506321,35.67482430285415
1645016186.006321,35.1305803158008
1645016186.506321,37.10048077343202
1645016187.006321,36.22485825614013
1645016187.506321,36.41374395335985
1645016188.006321,36.21910259935063
1645016188.506321,35.58625511523835
1645016189.006321,36.29068909321571
1645016189.506321,35.785038170707395
1645016190.006321,36.76196169307052
1645016190.506321,37.875618574853924
