Timestamps,spl
1642175414.6326702,124.92072590326244
1642175415.1326702,128.05586006596207
1642175415.6326702,130.5429864050313
1642175416.1326702,136.23141603043658
1642175416.6326702,137.1292826552725
1642175417.1326702,139.99074539020882
1642175417.6326702,141.0598438242106
1642175418.1326702,139.7603306922494
1642175418.6326702,140.95075852464456
1642175419.1326702,140.2994739603791
1642175419.6326702,137.89695322958934
1642175420.1326702,138.82365801637502
1642175420.6326702,137.9662569920576
1642175421.1326702,136.54441128697482
1642175421.6326702,134.893411945341
1642175422.1326702,135.23422577177706
1642175422.6326702,134.22759279554396
1642175423.1326702,133.50166108165638
1642175423.6326702,131.34263346936063
1642175424.1326702,128.83098646436514
1642175424.6326702,128.7170720012548
1642175425.1326702,128.01579908508975
1642175425.6326702,126.73715335867912
1642175426.1326702,125.38817786994014
1642175426.6326702,124.9032405883652
1642175427.1326702,123.70746422708407
1642175427.6326702,124.2390867490717
1642175428.1326702,122.11980839613673
1642175428.6326702,125.03344001142094
1642175429.1326702,121.73362378240624
1642175429.6326702,119.69499348306744
1642175430.1326702,119.63905013538904
1642175430.6326702,116.3777047157584
1642175431.1326702,115.73865602445349
1642175431.6326702,113.71300434231131
1642175432.1326702,113.25010289539019
1642175432.6326702,116.05632155081321
1642175433.1326702,111.53028721096491
1642175433.6326702,109.84140294529686
1642175434.1326702,118.96153708680221
1642175434.6326702,119.51769132613194
1642175435.1326702,124.87027879630143
1642175435.6326702,115.52527797942366
1642175436.1326702,113.52485879147679
1642175436.6326702,114.83416560535947
1642175437.1326702,112.72707751707247
1642175437.6326702,114.925630487931
1642175438.1326702,115.64006699749545
1642175438.6326702,102.97443213271926
1642175439.1326702,102.85397097134324
1642175439.6326702,102.69642834685231
1642175440.1326702,103.48155830216706
1642175440.6326702,109.15422892729727
1642175441.1326702,119.73575040046128
1642175441.6326702,119.84666154646882
1642175442.1326702,118.00640822287227
1642175442.6326702,116.86968146649826
1642175443.1326702,117.57920078576272
1642175443.6326702,115.62093827291753
1642175444.1326702,114.92779076098307
1642175444.6326702,118.06136507383769
1642175445.1326702,124.67037248106864
1642175445.6326702,115.66415903989432
1642175446.1326702,109.95541969418267
1642175446.6326702,110.40494617188781
1642175447.1326702,105.92275910731594
1642175447.6326702,105.79207593260628
1642175448.1326702,104.16759300858516
1642175448.6326702,105.08940055375946
1642175449.1326702,106.14626989507363
1642175449.6326702,105.40567563780752
1642175450.1326702,105.84588904045654
1642175450.6326702,106.33572567706901
1642175451.1326702,108.03850209234086
1642175451.6326702,107.20981528950882
1642175452.1326702,110.60016856440657
1642175452.6326702,108.38520098734571
1642175453.1326702,108.50608080464774
1642175453.6326702,109.46333211273472
1642175454.1326702,111.42455998764179
1642175454.6326702,112.69475345439253
1642175455.1326702,115.36218546299718
1642175455.6326702,115.34678280425722
1642175456.1326702,118.40034513909532
1642175456.6326702,118.52082950146479
1642175457.1326702,119.4996110564899
1642175457.6326702,119.17247350906356
1642175458.1326702,119.24529602689059
1642175458.6326702,120.98780261961
1642175459.1326702,121.20493828184564
1642175459.6326702,121.40236807268795
1642175460.1326702,121.3129659378008
1642175460.6326702,120.52626702368734
1642175461.1326702,119.2124374907524
1642175461.6326702,118.72366298261926
1642175462.1326702,117.72262541426738
1642175462.6326702,118.1983429517799
1642175463.1326702,119.74305821645757
1642175463.6326702,120.08453717974095
1642175464.1326702,120.18803745819788
1642175464.6326702,119.80185729252422
1642175465.1326702,119.53435753885401
1642175465.6326702,121.02749571193044
1642175466.1326702,120.60891514051681
1642175466.6326702,118.87504660695562
1642175467.1326702,121.45243660348542
1642175467.6326702,121.59869491242493
1642175468.1326702,120.17612447535035
1642175468.6326702,116.68097393636103
1642175469.1326702,117.89238468397066
1642175469.6326702,121.02447220749404
1642175470.1326702,121.27489292588001
1642175470.6326702,122.75006482610986
1642175471.1326702,122.31280730813711
1642175471.6326702,121.41644915050648
1642175472.1326702,119.9848041844176
1642175472.6326702,121.13121437060647
1642175473.1326702,119.0327592278795
1642175473.6326702,120.65130311060936
1642175474.1326702,118.85911246980368
1642175474.6326702,119.69588979543687
1642175475.1326702,119.1881398998265
1642175475.6326702,121.04391946830339
1642175476.1326702,121.09560494557992
1642175476.6326702,122.21131472885656
1642175477.1326702,122.61726155442061
1642175477.6326702,123.05251149922177
1642175478.1326702,124.49941364954226
1642175478.6326702,124.40799029618071
1642175479.1326702,123.12300376432233
1642175479.6326702,123.539992558832
1642175480.1326702,124.01158610511143
1642175480.6326702,123.99224357890895
1642175481.1326702,122.6571120534886
1642175481.6326702,123.21875066669021
1642175482.1326702,124.7620947172494
1642175482.6326702,123.67265782757714
1642175483.1326702,125.33621398869482
1642175483.6326702,126.43936034560966
1642175484.1326702,125.09065635033132
1642175484.6326702,123.89401303069695
1642175485.1326702,124.73483308758458
1642175485.6326702,124.95985102963
1642175486.1326702,125.40972766849184
1642175486.6326702,126.52728929919472
1642175487.1326702,125.86639100311828
1642175487.6326702,126.77691957171896
1642175488.1326702,127.98562760002928
1642175488.6326702,128.685335406715
1642175489.1326702,130.19542410475867
1642175489.6326702,130.35254767129967
1642175490.1326702,130.36552476832196
1642175490.6326702,129.1723243505633
1642175491.1326702,127.67563376701212
1642175491.6326702,127.26205050967728
1642175492.1326702,128.58406301632698
1642175492.6326702,128.25487131335007
1642175493.1326702,127.08811131649304
1642175493.6326702,126.74962365729752
1642175494.1326702,126.78265521155286
1642175494.6326702,128.12977221623794
1642175495.1326702,127.95141357449504
1642175495.6326702,128.45915552543562
1642175496.1326702,127.4730598208827
1642175496.6326702,127.40538562131508
1642175497.1326702,127.10147092258896
1642175497.6326702,125.88623703079725
1642175498.1326702,124.9160538655202
1642175498.6326702,125.917492723602
1642175499.1326702,126.22205417435067
1642175499.6326702,125.80859641129078
1642175500.1326702,126.01247431216667
1642175500.6326702,126.88882513460726
1642175501.1326702,127.157488520734
1642175501.6326702,128.62517604287723
1642175502.1326702,126.12746539179004
1642175502.6326702,126.08363405270566
1642175503.1326702,127.20404118392634
