Timestamps,spl
1643980309.1587472,53.63155633456408
1643980309.6587472,56.190397075037836
1643980310.1587472,54.23964866988538
1643980310.6587472,55.60647111887795
1643980311.1587472,57.91942025171508
1643980311.6587472,59.16802327705162
1643980312.1587472,60.430227798849664
1643980312.6587472,53.77605226200078
1643980313.1587472,58.96489896437678
1643980313.6587472,58.45694214814388
1643980314.1587472,58.95949901476965
1643980314.6587472,60.718252363039525
1643980315.1587472,58.310157277973985
1643980315.6587472,56.28820824975139
1643980316.1587472,60.04268940880306
1643980316.6587472,56.386543337500555
1643980317.1587472,52.07456244701038
1643980317.6587472,50.42916666878581
1643980318.1587472,50.534402532391525
1643980318.6587472,52.69699222352922
1643980319.1587472,53.55955498548548
1643980319.6587472,52.01874112422536
1643980320.1587472,50.964786111160954
1643980320.6587472,50.359848101855576
1643980321.1587472,52.12271977228207
1643980321.6587472,51.432561592216324
1643980322.1587472,53.66086748766195
1643980322.6587472,51.76544425830206
1643980323.1587472,51.883981937800854
1643980323.6587472,51.423012136608705
1643980324.1587472,53.15176128450896
1643980324.6587472,57.35506124274738
1643980325.1587472,54.565186056670484
1643980325.6587472,55.49961841411102
1643980326.1587472,52.887506723750064
1643980326.6587472,50.33524499582118
1643980327.1587472,52.36137437178401
1643980327.6587472,55.42882918844131
1643980328.1587472,54.04564656044184
1643980328.6587472,52.44829570153122
1643980329.1587472,51.342812990542946
1643980329.6587472,50.18642188657576
1643980330.1587472,50.52801609908728
1643980330.6587472,50.37645515814728
1643980331.1587472,50.880090168014746
1643980331.6587472,51.68345862824538
1643980332.1587472,50.99823431871034
1643980332.6587472,50.855285447284515
1643980333.1587472,51.437623331551976
1643980333.6587472,51.58388834094429
1643980334.1587472,51.31291911541709
1643980334.6587472,51.57003747319157
1643980335.1587472,51.49353753660151
1643980335.6587472,52.56767064468691
1643980336.1587472,53.925521564923486
1643980336.6587472,61.07634448969959
1643980337.1587472,56.584358489145224
1643980337.6587472,58.2466747118471
1643980338.1587472,51.05008449512841
1643980338.6587472,51.73348447978592
1643980339.1587472,53.2698646426647
1643980339.6587472,52.546642534097664
1643980340.1587472,60.74286373978841
1643980340.6587472,55.707297130041155
1643980341.1587472,54.35794689339926
1643980341.6587472,51.86695827177532
1643980342.1587472,51.73076050188943
1643980342.6587472,49.75772984885612
1643980343.1587472,49.887273636641254
1643980343.6587472,48.09838952610479
1643980344.1587472,48.49360028058978
1643980344.6587472,50.40550076331446
1643980345.1587472,47.94466957507595
1643980345.6587472,48.854996451602986
1643980346.1587472,48.83497872868005
1643980346.6587472,48.849228187970226
1643980347.1587472,48.64144662161605
1643980347.6587472,49.12364490617209
1643980348.1587472,49.33520550072244
1643980348.6587472,49.25875031123965
1643980349.1587472,49.08488006160153
1643980349.6587472,50.065892395017414
1643980350.1587472,45.588141690320406
1643980350.6587472,46.77711880267136
1643980351.1587472,46.413270582361434
1643980351.6587472,47.2092738207402
1643980352.1587472,46.54150077966258
1643980352.6587472,47.15779242688655
1643980353.1587472,57.80066929684527
1643980353.6587472,52.04756349078312
1643980354.1587472,46.12224972063174
1643980354.6587472,44.369020979009434
1643980355.1587472,45.50401883359109
1643980355.6587472,49.180750693919485
1643980356.1587472,45.949244350851046
1643980356.6587472,47.94256615502532
1643980357.1587472,46.172399400673314
1643980357.6587472,50.0910373837136
1643980358.1587472,45.16866901419219
1643980358.6587472,44.151922157353816
1643980359.1587472,41.27941257445387
1643980359.6587472,43.12980569091005
1643980360.1587472,44.778808029076046
1643980360.6587472,41.77565250770914
1643980361.1587472,49.36814780680837
1643980361.6587472,46.461554426418715
1643980362.1587472,43.02757713829818
1643980362.6587472,45.395613518048094
1643980363.1587472,48.10747082204036
1643980363.6587472,44.29483833917094
1643980364.1587472,45.822726363646524
1643980364.6587472,44.98032908199214
1643980365.1587472,45.077146873537856
1643980365.6587472,45.71213849227095
1643980366.1587472,52.01471978912675
1643980366.6587472,44.83233168994776
