Timestamps,spl
1642618224.6061847,118.87207033110853
1642618225.1061847,121.0409969381453
1642618225.6061847,121.59669347504608
1642618226.1061847,123.13535951247296
1642618226.6061847,124.47564171766112
1642618227.1061847,124.93671655174872
1642618227.6061847,125.88807907558828
1642618228.1061847,127.18811465191416
1642618228.6061847,127.12041467726128
1642618229.1061847,124.37343033113072
1642618229.6061847,121.97126051504202
1642618230.1061847,120.91110218333732
1642618230.6061847,121.98905297482102
1642618231.1061847,119.71846992856689
1642618231.6061847,120.9989090898153
1642618232.1061847,121.1466699234081
1642618232.6061847,118.63335052782787
1642618233.1061847,120.54719744147815
1642618233.6061847,116.95302798850241
1642618234.1061847,118.46184488536092
1642618234.6061847,116.92051464674626
1642618235.1061847,119.39895369691423
1642618235.6061847,118.81956415984642
1642618236.1061847,123.08399059196104
1642618236.6061847,123.20448927285581
1642618237.1061847,124.49007898245658
1642618237.6061847,121.6752609881122
1642618238.1061847,120.68802300582124
1642618238.6061847,117.16081939166901
1642618239.1061847,117.59274198939643
1642618239.6061847,118.32531196009712
1642618240.1061847,117.76975630462191
1642618240.6061847,121.13831688541065
1642618241.1061847,118.44532059664873
1642618241.6061847,121.37564311859829
1642618242.1061847,118.03297879548572
1642618242.6061847,120.49441074970896
1642618243.1061847,120.36024252491558
1642618243.6061847,126.33911465910194
1642618244.1061847,130.24790375374812
1642618244.6061847,126.73526422039284
1642618245.1061847,124.64574842612473
1642618245.6061847,121.65897483769561
1642618246.1061847,125.9436003596449
1642618246.6061847,125.07124459428472
1642618247.1061847,128.00588080612675
1642618247.6061847,125.25260433039924
1642618248.1061847,127.08354331895546
1642618248.6061847,131.39854558522438
1642618249.1061847,129.06863871180025
1642618249.6061847,128.6449384785202
1642618250.1061847,125.71543212186316
1642618250.6061847,129.05392692657952
1642618251.1061847,131.5798862329384
1642618251.6061847,132.48363904942795
1642618252.1061847,131.74948844308722
1642618252.6061847,131.57785113226947
1642618253.1061847,130.82880623696713
1642618253.6061847,126.59036743887316
1642618254.1061847,124.65516852164627
1642618254.6061847,121.00202373048246
1642618255.1061847,120.26085638486953
1642618255.6061847,121.47437127045512
1642618256.1061847,119.95210601247769
1642618256.6061847,120.85965135460481
1642618257.1061847,116.75928317942099
1642618257.6061847,119.24691277248404
1642618258.1061847,121.07629644169393
1642618258.6061847,122.29354635698544
1642618259.1061847,122.57546681322586
1642618259.6061847,123.70908084084661
1642618260.1061847,123.97308624815275
1642618260.6061847,122.12038339569071
1642618261.1061847,120.9872576766459
1642618261.6061847,122.97819868222678
1642618262.1061847,120.51117192711551
1642618262.6061847,120.76847025719603
1642618263.1061847,120.53470254548694
1642618263.6061847,119.60054081004758
1642618264.1061847,120.65959883842373
1642618264.6061847,119.39712072955044
1642618265.1061847,118.53197597879802
1642618265.6061847,117.77297340915344
1642618266.1061847,120.23880148249228
1642618266.6061847,119.53377612198533
1642618267.1061847,119.21623961163726
1642618267.6061847,117.91996040073805
1642618268.1061847,119.03691041205062
1642618268.6061847,121.13685768098813
1642618269.1061847,119.13394534523734
1642618269.6061847,119.42521041267483
1642618270.1061847,118.44575635689799
1642618270.6061847,116.95936760655073
1642618271.1061847,115.0781851027478
1642618271.6061847,119.1699334073468
1642618272.1061847,117.34579362904739
1642618272.6061847,117.85155768947998
1642618273.1061847,116.31928353175388
1642618273.6061847,120.95584920524645
1642618274.1061847,121.81990680894808
1642618274.6061847,123.62336985590935
1642618275.1061847,124.65698371301455
1642618275.6061847,125.3793664072617
1642618276.1061847,124.01595232104022
1642618276.6061847,123.04357777993738
1642618277.1061847,122.30817187293319
1642618277.6061847,120.17346258026024
1642618278.1061847,121.55511645291224
1642618278.6061847,123.26009085828211
1642618279.1061847,119.71612025847979
1642618279.6061847,117.44808456565045
1642618280.1061847,117.339849889153
1642618280.6061847,123.1668708091578
1642618281.1061847,123.51404701824708
1642618281.6061847,121.04140239944947
1642618282.1061847,122.79885300508174
1642618282.6061847,127.46947190432138
1642618283.1061847,125.6390783212714
1642618283.6061847,127.98093479505434
1642618284.1061847,130.03716951739668
1642618284.6061847,129.33919487401042
1642618285.1061847,129.86274582750434
1642618285.6061847,130.03529685231354
1642618286.1061847,128.57511091129766
1642618286.6061847,126.30293357122127
1642618287.1061847,125.55359627921632
1642618287.6061847,126.0062848174021
1642618288.1061847,122.87625875448089
1642618288.6061847,121.90040453654308
1642618289.1061847,122.56347257936935
1642618289.6061847,125.26741178329245
1642618290.1061847,124.83318306818654
1642618290.6061847,124.4914550787663
1642618291.1061847,121.31210193079795
1642618291.6061847,121.44514006749446
1642618292.1061847,119.50224360714823
1642618292.6061847,116.97164369360101
1642618293.1061847,117.41974649241772
1642618293.6061847,120.4483269279616
1642618294.1061847,118.27375450008634
1642618294.6061847,116.1714106347999
1642618295.1061847,114.32690924291896
1642618295.6061847,112.74543642223196
1642618296.1061847,112.78028008515778
1642618296.6061847,113.18164977652494
1642618297.1061847,115.7689403891962
1642618297.6061847,111.72539584447424
1642618298.1061847,111.85924026791608
1642618298.6061847,112.75380524451607
1642618299.1061847,112.48686180807852
1642618299.6061847,114.11058350332723
1642618300.1061847,113.24416899894558
1642618300.6061847,115.50743351267968
1642618301.1061847,116.23213020781512
1642618301.6061847,114.33195772906049
1642618302.1061847,114.0739529068592
1642618302.6061847,114.97531347493836
1642618303.1061847,113.73047377756616
1642618303.6061847,114.08726653750153
1642618304.1061847,112.90086701117883
1642618304.6061847,111.38360111257673
1642618305.1061847,110.73961826950163
1642618305.6061847,110.2371914112222
1642618306.1061847,117.35959360574596
1642618306.6061847,119.55122312440957
1642618307.1061847,120.4569714557647
1642618307.6061847,117.27456813415053
1642618308.1061847,115.05357405700252
1642618308.6061847,114.99483671278674
1642618309.1061847,117.15253198231663
1642618309.6061847,120.03991868399123
1642618310.1061847,114.56841486657883
1642618310.6061847,119.0039410502068
1642618311.1061847,122.18386343703463
1642618311.6061847,118.97315074022849
1642618312.1061847,112.45235202006138
1642618312.6061847,116.77614268716866
1642618313.1061847,118.43212716126123
1642618313.6061847,120.87973154515109
1642618314.1061847,116.26235580789233
1642618314.6061847,112.0321243877836
1642618315.1061847,111.74629859003618
1642618315.6061847,112.34538059153746
1642618316.1061847,111.4090678519422
1642618316.6061847,111.31373956392557
1642618317.1061847,114.66078414454587
1642618317.6061847,117.36588494489385
1642618318.1061847,119.59009830798783
1642618318.6061847,118.40713352873648
1642618319.1061847,118.28842783555001
1642618319.6061847,123.73239406846085
1642618320.1061847,118.73508411241113
1642618320.6061847,117.17004793989337
1642618321.1061847,119.96143443979463
1642618321.6061847,118.91060054163829
1642618322.1061847,122.03402769428678
1642618322.6061847,118.83776189466441
1642618323.1061847,116.04342272851366
1642618323.6061847,116.0998025106949
1642618324.1061847,120.38977171514907
1642618324.6061847,113.22500091142469
1642618325.1061847,117.07966411429062
1642618325.6061847,116.10196283320272
1642618326.1061847,109.79251626494124
1642618326.6061847,109.65580505421751
1642618327.1061847,111.80924121800503
1642618327.6061847,109.71877540955357
1642618328.1061847,109.7545802851734
1642618328.6061847,110.58380701608161
1642618329.1061847,110.69180633367404
1642618329.6061847,113.747571349705
1642618330.1061847,110.85938439808739
1642618330.6061847,112.14125713458954
1642618331.1061847,117.85625986627386
1642618331.6061847,117.25917443242892
1642618332.1061847,115.90462714496265
1642618332.6061847,112.83313848238117
1642618333.1061847,115.95038457957283
1642618333.6061847,118.5786724548249
1642618334.1061847,114.99922807151832
1642618334.6061847,115.27318333701243
1642618335.1061847,115.05673729504446
1642618335.6061847,114.52082948366572
1642618336.1061847,116.51105320291654
1642618336.6061847,115.90900502266874
1642618337.1061847,118.2174554241791
1642618337.6061847,120.15760866962965
1642618338.1061847,116.47241531878376
1642618338.6061847,117.14772195290587
1642618339.1061847,115.18895851632453
1642618339.6061847,118.39500995212978
1642618340.1061847,123.58242053731824
1642618340.6061847,116.49078818561824
1642618341.1061847,118.8368862908142
1642618341.6061847,117.59478243770246
1642618342.1061847,121.56407007678413
1642618342.6061847,117.19886300950185
1642618343.1061847,118.91507435996586
1642618343.6061847,116.872974309693
1642618344.1061847,115.94842545991936
1642618344.6061847,115.99440563983252
1642618345.1061847,119.08754654322648
1642618345.6061847,119.7482598773515
1642618346.1061847,119.47157022667595
1642618346.6061847,118.72504768627036
1642618347.1061847,123.17404838506334
1642618347.6061847,125.71363581497822
1642618348.1061847,127.04104815720696
1642618348.6061847,126.58581029635911
