Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
13927,27/01/2022,14:08:36,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13928,27/01/2022,14:08:37,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13929,27/01/2022,14:08:38,16.8,WBGT Temp C,45.4,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.6,DP Temp C  
13930,27/01/2022,14:08:39,16.8,WBGT Temp C,45.4,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13931,27/01/2022,14:08:40,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13932,27/01/2022,14:08:41,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13933,27/01/2022,14:08:42,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13934,27/01/2022,14:08:43,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13935,27/01/2022,14:08:44,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13936,27/01/2022,14:08:45,16.8,WBGT Temp C,45.4,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13937,27/01/2022,14:08:46,16.8,WBGT Temp C,45.4,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13938,27/01/2022,14:08:47,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.7,DP Temp C  
13939,27/01/2022,14:08:48,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13940,27/01/2022,14:08:49,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
