Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
16884,04/02/2022,13:01:54,12.9,WBGT Temp C,46.8,%RH C      ,17.4,TA Temp C  ,17.1,TG Temp C  ,11.1,WET Temp C ,5.9,DP Temp C  
16885,04/02/2022,13:01:55,12.9,WBGT Temp C,46.7,%RH C      ,17.4,TA Temp C  ,17.1,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16886,04/02/2022,13:01:56,12.9,WBGT Temp C,46.7,%RH C      ,17.4,TA Temp C  ,17.1,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16887,04/02/2022,13:01:57,12.9,WBGT Temp C,46.7,%RH C      ,17.4,TA Temp C  ,17.1,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16888,04/02/2022,13:01:58,12.9,WBGT Temp C,46.7,%RH C      ,17.4,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16889,04/02/2022,13:01:59,12.9,WBGT Temp C,46.7,%RH C      ,17.4,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16890,04/02/2022,13:02:00,12.9,WBGT Temp C,46.6,%RH C      ,17.4,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16891,04/02/2022,13:02:01,12.9,WBGT Temp C,46.6,%RH C      ,17.4,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16892,04/02/2022,13:02:02,12.9,WBGT Temp C,46.5,%RH C      ,17.4,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16893,04/02/2022,13:02:03,12.9,WBGT Temp C,46.5,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16894,04/02/2022,13:02:04,12.9,WBGT Temp C,46.4,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.8,DP Temp C  
16895,04/02/2022,13:02:05,13,WBGT Temp C,46.4,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.8,DP Temp C  
16896,04/02/2022,13:02:06,12.9,WBGT Temp C,46.3,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16897,04/02/2022,13:02:07,12.9,WBGT Temp C,46.2,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16898,04/02/2022,13:02:08,12.9,WBGT Temp C,46.2,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16899,04/02/2022,13:02:09,12.9,WBGT Temp C,46.2,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
